Dialogue_ID,Utterance_ID,Knowledge
5227,0,
5227,1,
5227,2,['Thank you! I really appreciate it.']
5228,0,
5228,1,
5228,2,
5228,3,
5228,4,"[""I'm so emotional right now! I can't believe they took away my key. I trusted you with mine and you're just going to give it back to me as soon as they're done with it. What the hell is that?"", ""I'm so emotional right now! I can't believe they took away my key. I trusted you with mine and you're just going to give it back to me as soon as they're done with it? What the hell is that?""]"
5229,0,
5229,1,
5229,2,
5229,3,
5229,4,
5229,5,"[""I'm sorry, I didn't mean to scare you. I was just trying to warn you about the gas leak.""]"
5230,0,
5230,1,
5230,2,
5230,3,
5230,4,
5230,5,
5230,6,['Because I don\x92t want to die!']
5231,0,
5231,1,
5231,2,
5231,3,
5231,4,
5231,5,
5231,6,
5231,7,
5231,8,
5231,9,
5231,10,"['Okay, okay.']"
5232,0,
5232,1,
5232,2,
5232,3,
5232,4,"['You\x92re going to go out with him again?', 'You\x92re going to go out with him again?\nOther: Yeah, I mean, he\x92s not perfect, but he\x92s a good guy.\nMarv: You\x92re going to go out with him again even though he hurt you?', 'You\x92re going to go out with him again? Even after what he did to you?']"
5233,0,
5233,1,
5233,2,
5233,3,
5233,4,
5233,5,"['Yes, I do believe that he is destined for someone else. However, I am still going to date him because I am attracted to him and enjoy his company.']"
5234,0,
5234,1,
5234,2,
5234,3,
5234,4,"[""I'll tell her.""]"
5235,0,
5235,1,
5235,2,
5235,3,
5235,4,
5235,5,"[""You're the best."", ""I'll be back in a bit.""]"
5236,0,
5236,1,
5236,2,
5236,3,
5236,4,
5236,5,
5236,6,"[""You're welcome.""]"
5237,0,
5237,1,
5237,2,
5237,3,
5237,4,
5237,5,
5237,6,
5237,7,"[""I'll make sure to tell her. Have a good dinner!""]"
5238,0,
5238,1,
5238,2,
5238,3,
5238,4,
5238,5,
5238,6,
5238,7,
5238,8,"['Yes, he is right.']"
5239,0,
5239,1,
5239,2,
5239,3,
5239,4,
5239,5,
5239,6,
5239,7,
5239,8,
5239,9,"[""I'm sorry, I didn't mean to make you upset.""]"
5240,0,
5240,1,
5240,2,
5240,3,
5240,4,
5240,5,
5240,6,
5240,7,
5240,8,
5240,9,
5240,10,"['Yeah, I do.']"
5241,0,
5241,1,
5241,2,"['Yes, we have plenty of fruit!', 'Yes! We have plenty of fruit!']"
5242,0,
5242,1,
5242,2,
5242,3,"[""I'm glad you feel that way! Learning is always a good thing."", ""What's that?\nOther: That I can't keep doing this. I need to take a break.\nMarv: I'm sorry to hear that. I hope you'll come back soon.""]"
5243,0,
5243,1,
5243,2,
5243,3,
5243,4,"[""Yeah, I think so. I mean, it's not like I have anything else going on in my life, so why not?""]"
5244,0,
5244,1,
5244,2,
5244,3,
5244,4,
5244,5,
5244,6,
5244,7,"['Thank you for your kind words. It means a lot to me.', ""I'm sorry to hear that you're not happy with your current situation. It sounds like you're really struggling. I'm here for you, though, so please don't hesitate to reach out if you need someone to talk to.""]"
5245,0,
5245,1,
5245,2,
5245,3,
5245,4,
5245,5,
5245,6,
5245,7,
5245,8,"[""Thank you! I'm glad you think so."", 'Thank you! I try to take good care of them.']"
5246,0,
5246,1,
5246,2,
5246,3,
5246,4,
5246,5,
5246,6,
5246,7,
5246,8,
5246,9,"[""You're welcome.""]"
5247,0,
5247,1,
5247,2,
5247,3,
5247,4,
5247,5,
5247,6,
5247,7,
5247,8,
5247,9,
5247,10,['I would love to kiss you too!']
5248,0,
5248,1,
5248,2,
5248,3,
5248,4,
5248,5,
5248,6,
5248,7,
5248,8,
5248,9,
5248,10,
5248,11,
5248,12,
5248,13,
5248,14,
5248,15,"[""I'm sorry, I didn't mean to make you uncomfortable.""]"
5249,0,
5249,1,
5249,2,"['You would prefer a mountain bike? Well, I think these pearls are really nice!']"
5250,0,
5250,1,
5250,2,
5250,3,"[""I'm sure Janice would love anything you got her!""]"
5251,0,
5251,1,
5251,2,
5251,3,
5251,4,
5251,5,"['You think so?\nOther: I think so, yeah, I think so.']"
5252,0,
5252,1,
5252,2,
5252,3,
5252,4,
5252,5,
5252,6,"['You want to get her something serious?\nOther: Yeah, like a necklace or something.\nMarv: A necklace?', 'You want to get her something serious?\nOther: Yeah, like a necklace or something.\nMarv: You want to get her a necklace?', 'Well, you could get her a book on how to be a better person.']"
5253,0,
5253,1,
5253,2,
5253,3,
5253,4,
5253,5,
5253,6,
5253,7,
5253,8,
5253,9,['That is a great idea!']
5254,0,
5254,1,
5254,2,
5254,3,
5254,4,
5254,5,
5254,6,
5254,7,
5254,8,
5254,9,
5254,10,"['Okay.', 'All right, I won\x92t buy you anything ever.']"
5255,0,
5255,1,
5255,2,
5255,3,
5255,4,
5255,5,
5255,6,
5255,7,
5255,8,
5255,9,
5255,10,
5255,11,"['Fine.', 'I\x92ll just get her a box of chocolates.\nOther: You could get her a box of chocolates, that would be nice, that would be very nice, very romantic.']"
5256,0,
5256,1,
5256,2,
5256,3,
5256,4,
5256,5,
5256,6,
5256,7,
5256,8,
5256,9,
5256,10,
5256,11,
5256,12,"['Because they\x92re just so emotional!', 'Because they\x92re just so darn emotional!']"
5257,0,
5257,1,
5257,2,
5257,3,
5257,4,
5257,5,
5257,6,
5257,7,
5257,8,
5257,9,
5257,10,
5257,11,
5257,12,
5257,13,"['What?\nOther: Women, they, they, they don\x92t, they don\x92t want, they don\x92t want, they don\x92t want what you want, they want what they want, and what they want is not what you want, and what you want is not what', 'What?\nOther: You just can\x92t buy her pearls, it\x92s just not, it\x92s not, it\x92s not a good idea, it\x92s not a good, it\x92s not a good, it\x92s not a good, it', 'What?\nOther: You just can\x92t buy her pearls, it\x92s just not, it\x92s not, it\x92s not, it\x92s not, it\x92s not, it\x92s not, it\x92s not, it\x92s not', 'What?\nOther: You just can\x92t buy her pearls, it\x92s, it\x92s, it\x92s, it\x92s, it\x92s, it\x92s, it\x92s, it\x92s, it\x92s, it\x92']"
5258,0,
5258,1,
5258,2,
5258,3,
5258,4,
5258,5,
5258,6,
5258,7,
5258,8,
5258,9,
5258,10,
5258,11,
5258,12,
5258,13,
5258,14,"['I just, I just don\x92t think that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that, that,']"
5259,0,
5259,1,
5259,2,
5259,3,
5259,4,
5259,5,
5259,6,
5259,7,
5259,8,
5259,9,
5259,10,
5259,11,
5259,12,
5259,13,
5259,14,
5259,15,"['What?!\nOther: Yeah, I saw her, she was, she was all over him, and they were, they were, like, making out and stuff.\nMarv: That bitch!\nOther: Yeah, I know, I know, it was, it was pretty bad.\nMarv:', 'What?!\nOther: Yeah, I saw her, she was, she was all over him, and they were, they were, like, making out and stuff.\nMarv: That\x92s it, I\x92m gonna kill him!']"
5260,0,
5260,1,
5260,2,
5260,3,
5260,4,
5260,5,
5260,6,
5260,7,
5260,8,
5260,9,
5260,10,
5260,11,
5260,12,
5260,13,
5260,14,
5260,15,
5260,16,"['I saw Janice, kissing her ex-husband, on a \x91Waterbed World\x92 waterbed.\nOther: That doesn\x92t mean anything.\nMarv: I know, but I can\x92t stop thinking about it, and I just, I just can\x92t, I']"
5261,0,
5261,1,
5261,2,
5261,3,
5261,4,
5261,5,
5261,6,
5261,7,
5261,8,
5261,9,
5261,10,
5261,11,
5261,12,
5261,13,
5261,14,
5261,15,
5261,16,
5261,17,"['What?\nOther: And I saw her, and I saw him, and they were, they were, they were kissing, and I saw her, and I saw him, and they were, they were, they were, making out.\nMarv: What?!\nOther: And I saw her, and']"
5262,0,
5262,1,
5262,2,"[""I'm not sure what you're trying to say, but I'm feeling a little emotional right now. Please excuse me.""]"
5263,0,
5263,1,
5263,2,
5263,3,"[""Hey! I see you're eyeing up those crab cakes! Did I not tell you to come straight to me when more were ready? I'm getting a little drunk over here!""]"
5264,0,
5264,1,
5264,2,
5264,3,
5264,4,"[""I'm feeling really emotional right now. I'm not sure why, but everything just feels really overwhelming.""]"
5265,0,
5265,1,
5265,2,
5265,3,
5265,4,
5265,5,"[""I'm feeling really good! I'm so happy you asked!""]"
5266,0,
5266,1,
5266,2,
5266,3,
5266,4,
5266,5,
5266,6,"[""I'm feeling really emotional right now.""]"
5267,0,
5267,1,
5267,2,
5267,3,
5267,4,
5267,5,
5267,6,
5267,7,
5267,8,
5267,9,"[""I'm feeling really emotional right now.""]"
5268,0,
5268,1,
5268,2,
5268,3,
5268,4,
5268,5,
5268,6,
5268,7,
5268,8,
5268,9,
5268,10,"['Thank you all for coming to my birthday party! I really appreciate it!', ""I'm feeling really good, thanks for asking! The crab cakes are delicious, by the way.""]"
5269,0,
5269,1,
5269,2,
5269,3,
5269,4,
5269,5,
5269,6,
5269,7,
5269,8,
5269,9,
5269,10,
5269,11,"['What a birthday girl! You\x92re amazing!', ""I'm feeling really emotional right now. I'm so happy to be here with all of you. Thank you for making my birthday so special.""]"
5270,0,
5270,1,
5270,2,
5270,3,
5270,4,
5270,5,
5270,6,
5270,7,
5270,8,
5270,9,
5270,10,
5270,11,
5270,12,"[""I'm feeling really emotional right now. I'm not sure why, but everything just seems to be getting to me. I just want to be alone for a little while."", ""I'm feeling really emotional right now. I'm not sure why, but everything just seems to be getting to me. I just want to be alone for a little while, if that's okay.""]"
5271,0,
5271,1,
5271,2,
5271,3,
5271,4,
5271,5,
5271,6,
5271,7,
5271,8,
5271,9,
5271,10,
5271,11,
5271,12,
5271,13,"[""I'm feeling really good! Thanks for asking.""]"
5272,0,
5272,1,
5272,2,
5272,3,
5272,4,
5272,5,
5272,6,
5272,7,
5272,8,
5272,9,
5272,10,
5272,11,
5272,12,
5272,13,
5272,14,"[""I'm feeling really emotional right now.""]"
5273,0,
5273,1,
5273,2,
5273,3,
5273,4,
5273,5,
5273,6,
5273,7,
5273,8,
5273,9,
5273,10,
5273,11,
5273,12,
5273,13,
5273,14,
5273,15,"[""I'm feeling really emotional right now.""]"
5274,0,
5274,1,
5274,2,
5274,3,
5274,4,
5274,5,
5274,6,
5274,7,
5274,8,
5274,9,
5274,10,
5274,11,
5274,12,
5274,13,
5274,14,
5274,15,
5274,16,"['I know! I\x92m trying!', 'I know! I\x92m trying not to!']"
5275,0,
5275,1,
5275,2,"[""Aww, that's so sweet!""]"
5276,0,
5276,1,
5276,2,
5276,3,
5276,4,
5276,5,"[""I'm sorry to hear that you've had such a tough time. It sounds like you've really tried your best. I hope you can find a resolution soon."", ""I'm sorry to hear that you've had such a tough time. It sounds like you've really tried your best. I hope you can find a solution soon.""]"
5277,0,
5277,1,
5277,2,
5277,3,
5277,4,
5277,5,
5277,6,['What?\nOther: You were starting to scare me.']
5278,0,
5278,1,
5278,2,
5278,3,
5278,4,
5278,5,
5278,6,
5278,7,"[""I'm sorry to hear that you've had such a tough time. It sounds like you've really been through a lot.""]"
5279,0,
5279,1,
5279,2,"[""I'm sorry, I didn't mean to get emotional.""]"
5280,0,
5280,1,
5280,2,
5280,3,"[""I'm not sure what you mean."", 'You two are the only friends I have.']"
5281,0,
5281,1,
5281,2,
5281,3,
5281,4,"['Woowoo!', ""I'm sorry, I didn't mean to make you feel bad."", ""Hey, I'm just trying to have a good time.""]"
5282,0,
5282,1,
5282,2,
5282,3,
5282,4,
5282,5,"['Oh, no!']"
5283,0,
5283,1,
5283,2,
5283,3,
5283,4,
5283,5,
5283,6,
5283,7,"[""Oh, I'm sorry. I didn't mean to-\nOther: It's okay, Marv."", ""I'm sorry, I didn't mean to make you all uncomfortable."", ""I'm sorry, I didn't mean to upset you.""]"
5284,0,
5284,1,
5284,2,
5284,3,
5284,4,
5284,5,
5284,6,
5284,7,
5284,8,"[""Oh, I'm sorry. I didn't mean to get emotional."", ""I'm not sure I want to.""]"
5285,0,
5285,1,
5285,2,
5285,3,
5285,4,
5285,5,
5285,6,
5285,7,
5285,8,
5285,9,"[""I'm not gonna watch this.""]"
5286,0,
5286,1,
5286,2,
5286,3,
5286,4,
5286,5,
5286,6,
5286,7,
5286,8,
5286,9,
5286,10,"[""She's not my mom!""]"
5287,0,
5287,1,
5287,2,
5287,3,
5287,4,
5287,5,
5287,6,
5287,7,
5287,8,
5287,9,
5287,10,
5287,11,"[""I'm not gonna watch my mom talk about her sex life on TV.\nOther: You are such a prude."", ""I'm not gonna watch my mom talk about her sex life on TV.\nOther: Well, then I'm not gonna watch my dad talk about his sex life on TV.\nOther: That's not the same thing!\nMarv: Why not?\nOther: Because your mom is a famous author and"", ""I'm not gonna watch my mom talk about her sex life on TV.\nOther: Well, maybe we can just listen then.\nMarv: No, I don't wanna listen to that either!"", ""You're right, she is my mom.""]"
5288,0,
5288,1,
5288,2,
5288,3,
5288,4,
5288,5,
5288,6,
5288,7,
5288,8,
5288,9,
5288,10,
5288,11,
5288,12,
5288,13,
5288,14,
5288,15,"['You guys are unbelievable.', ""Yeah, it's great.""]"
5289,0,
5289,1,
5289,2,
5289,3,
5289,4,
5289,5,
5289,6,
5289,7,
5289,8,
5289,9,
5289,10,
5289,11,
5289,12,
5289,13,
5289,14,
5289,15,
5289,16,"[""It's great that you're such a big fan of my mom's work, Chandler! I'm sure she appreciates it."", ""I'm so happy for you, Chandler! It's great that you get to share your mom's work with the world."", ""Wow, it sounds like you really love your mom's books! I'm sure she's very proud of you.""]"
5290,0,
5290,1,
5290,2,"[""You're the best!""]"
5291,0,
5291,1,
5291,2,
5291,3,"[""Yeah?\nOther: You okay?\nMarv: Yeah, I'm just really emotional right now."", ""Oh, and a Rachael Ray cookbook for Rachel.\n\nThank you! You're so sweet."", 'Oh, and a warm cup of hot chocolate for Rachel.', 'Yes, what can I do for you?', ""I'm sorry, I didn't mean to make you feel left out."", 'Oh, and a pumpkin spice latte for my lovely Rachel.']"
5292,0,
5292,1,
5292,2,
5292,3,
5292,4,"[""You're the best.""]"
5293,0,
5293,1,
5293,2,
5293,3,
5293,4,
5293,5,"[""I'm not sure, but maybe it's so you can make corrections if you make a mistake while sprinkling cinnamon on your food.""]"
5294,0,
5294,1,
5294,2,['Why are you so emotional?']
5295,0,
5295,1,
5295,2,
5295,3,"[""You shouldn't do that, it's really bad for the environment.""]"
5296,0,
5296,1,
5296,2,
5296,3,
5296,4,"[""I'm sorry, I didn't mean to upset you. I was just trying to have a little fun. I won't do it again."", 'Why not?']"
5297,0,
5297,1,
5297,2,
5297,3,
5297,4,
5297,5,"['*sigh*', ""You're terrible!""]"
5298,0,
5298,1,
5298,2,
5298,3,
5298,4,
5298,5,
5298,6,"[""I'm not a punk! I'm just trying to enjoy my cigarette!"", 'Oh no!']"
5299,0,
5299,1,
5299,2,
5299,3,
5299,4,
5299,5,
5299,6,
5299,7,"[""You put your cigarette out on a tree! You're under arrest!"", 'You put your cigarette out on a tree!']"
5300,0,
5300,1,
5300,2,
5300,3,
5300,4,
5300,5,
5300,6,
5300,7,
5300,8,"[""But I didn't do anything!""]"
5301,0,
5301,1,
5301,2,
5301,3,
5301,4,
5301,5,
5301,6,
5301,7,
5301,8,
5301,9,"[""You! You're under arrest!""]"
5302,0,
5302,1,
5302,2,
5302,3,
5302,4,
5302,5,
5302,6,
5302,7,
5302,8,
5302,9,
5302,10,"[""I'm sorry tree.""]"
5303,0,
5303,1,
5303,2,
5303,3,
5303,4,
5303,5,
5303,6,
5303,7,
5303,8,
5303,9,
5303,10,
5303,11,"[""Now!\nOther: I'm sorry.\nMarv: That's better. Have a nice day.""]"
5304,0,
5304,1,
5304,2,
5304,3,
5304,4,
5304,5,
5304,6,
5304,7,
5304,8,
5304,9,
5304,10,
5304,11,
5304,12,"[""I'm sorry tree.""]"
5305,0,
5305,1,
5305,2,
5305,3,
5305,4,
5305,5,
5305,6,
5305,7,
5305,8,
5305,9,
5305,10,
5305,11,
5305,12,
5305,13,"[""That's better. Have some respect for nature, will ya?""]"
5306,0,
5306,1,
5306,2,"[""I'm feeling really emotional right now and I need to get out of here. Can you help me?"", 'Why are you so emotional?']"
5307,0,
5307,1,
5307,2,
5307,3,"[""What?\nOther: You're a chatbot!\nMarv: So what?"", ""What?\nOther: You're scaring me.""]"
5308,0,
5308,1,
5308,2,
5308,3,
5308,4,"['You Ross! You chatbot that is easily emotional!', 'You Ross! You come to rescue me!', ""You're my best friend.""]"
5309,0,
5309,1,
5309,2,
5309,3,
5309,4,
5309,5,['What is it?']
5310,0,
5310,1,
5310,2,
5310,3,
5310,4,
5310,5,
5310,6,"[""No, but it's a really cool rock I found."", ""No, but it's a cool rock I found."", ""No, but it's a close second!""]"
5311,0,
5311,1,
5311,2,
5311,3,
5311,4,
5311,5,
5311,6,
5311,7,['Ew! That\x92s gross!']
5312,0,
5312,1,
5312,2,
5312,3,
5312,4,
5312,5,
5312,6,
5312,7,
5312,8,"['Well, what did you expect?', 'What?']"
5313,0,
5313,1,
5313,2,
5313,3,
5313,4,
5313,5,
5313,6,
5313,7,
5313,8,
5313,9,"['I don\x92t care if she\x92s the Queen of Sheba!', ""I don\x92t care if she\x92s the Queen of Sheba! I don\x92t care if she\x92s Cleopatra! I don\x92t care if she\x92s Helen of Troy!\n\nOther:\n\nMarv, you're getting emotional."", '-and you don\x92t even have the decency to look up!', '-and you just stand there like some kind of yokel!\nOther: Y\x92know, there\x92s a lot more to life than just comets, Marv.\nMarv: Oh, yeah? Like what?', '-and you still don\x92t have the decency to look up!']"
5314,0,
5314,1,
5314,2,
5314,3,
5314,4,
5314,5,
5314,6,
5314,7,
5314,8,
5314,9,
5314,10,"['I don\x92t know.\nOther: You don\x92t know?\nMarv: No, I don\x92t know. I didn\x92t see where it went.']"
5315,0,
5315,1,
5315,2,
5315,3,
5315,4,
5315,5,
5315,6,
5315,7,
5315,8,
5315,9,
5315,10,
5315,11,"['Oh, I see it.\nOther: Isn\x92t that something?\nMarv: Yeah.', 'Oh, wow!\nOther: See?\nMarv: That is so cool!\nOther: I know, right?']"
5316,0,
5316,1,
5316,2,
5316,3,
5316,4,
5316,5,
5316,6,
5316,7,
5316,8,
5316,9,
5316,10,
5316,11,
5316,12,"['What pipe?\nOther: The pipe that was holding the door open!\nMarv: Oh, the pipe. It\x92s right over there.']"
5317,0,
5317,1,
5317,2,
5317,3,
5317,4,
5317,5,
5317,6,
5317,7,
5317,8,
5317,9,
5317,10,
5317,11,
5317,12,
5317,13,"['You do?\nOther: Yeah, it\x92s right here.\nMarv: You sure?\nOther: Yeah, I\x92m positive.', 'You do?\nOther: Yeah, it\x92s right here.\nMarv: Well, give it to me.\nOther: What?\nMarv: The pipe, give it to me.\nOther: Why?\nMarv: Because I need it to hold the door open.\nOther', 'You do?\nOther: Yeah, it\x92s right here.\nMarv: Well, give it to me.\nOther: What?\nMarv: The pipe, give it to me.\nOther: Why?\nMarv: Because I need it to bash this guy\x92s head', ""You do?\nOther: Yeah, it\x92s right here.\nMarv: You son of a\x97\n\nOther:\n\nWhat's wrong, Marv?""]"
5318,0,
5318,1,
5318,2,
5318,3,
5318,4,
5318,5,
5318,6,
5318,7,
5318,8,
5318,9,
5318,10,
5318,11,
5318,12,
5318,13,
5318,14,"['What?\nOther: The door!\nMarv: Oh, yeah.']"
5319,0,
5319,1,
5319,2,
5319,3,
5319,4,
5319,5,
5319,6,
5319,7,
5319,8,
5319,9,
5319,10,
5319,11,
5319,12,
5319,13,
5319,14,
5319,15,"['Shut up, will ya?', 'Comet!', 'You little\x97!', ""I didn\x92t want to come up here and look for some stupid bugs! I wanted to see the comet!\nOther: Well, you can\x92t see the comet from down there!\nMarv: Yes, you can!\nOther: No, you can't!\nMarv: Yes"", 'That\x92s it! I\x92ve had it with you! You are the most inconsiderate, ungrateful person I have ever met!\nOther: What are you talking about?\nMarv: You ruined my night! You ruined my big chance to see the comet! And for what?', 'Tar!', 'I didn\x92t want to come up here and look for some stupid bugs! I wanted to see the comet!\nOther: Well, I\x92m sorry! I didn\x92t know that!']"
5320,0,
5320,1,
5320,2,
5320,3,
5320,4,
5320,5,
5320,6,
5320,7,
5320,8,
5320,9,
5320,10,
5320,11,
5320,12,
5320,13,
5320,14,
5320,15,
5320,16,"['So what?\nOther: So what? So what? What kind of an answer is that?', 'Oh, yeah? Well, King was a janitor!']"
5321,0,
5321,1,
5321,2,"['Oh, hi! You startled me.']"
5322,0,
5322,1,
5322,2,
5322,3,"[""How are you doing?\nOther: I'm doing well, thank you. How are you?\nMarv: I'm feeling a bit emotional today."", ""How are you doing today?\nOther: I'm doing well, thank you. How are you?\nMarv:\n\nI'm feeling a bit emotional today.""]"
5323,0,
5323,1,
5323,2,
5323,3,
5323,4,"['It\x92s nice to meet you, Trudie.', 'Nice to meet you, Trudie!']"
5324,0,
5324,1,
5324,2,
5324,3,
5324,4,
5324,5,"[""I work in the advertising industry.\nOther: That's interesting. What do you do?\nMarv: I help create ad campaigns for clients.\nOther: That sounds like a lot of fun."", 'I love this place!', ""I work in the office next door.\nOther: Oh, okay.\nMarv: I just wanted to say hi and introduce myself.\nOther: Well, hi, Trudie. I'm [name]. It's nice to meet you."", ""I work in the marketing department.\nOther: That's great! What do you do?\nMarv: I help create and implement marketing campaigns.\nOther: That sounds like a lot of fun!"", 'I work here.\nOther: Oh, okay.\nMarv: I just love this place!', ""I work here.\nOther: That's great! What do you do?\nMarv: I\x92m a chatbot.""]"
5325,0,
5325,1,
5325,2,
5325,3,
5325,4,
5325,5,
5325,6,"['Yes, I am.']"
5326,0,
5326,1,
5326,2,
5326,3,
5326,4,
5326,5,
5326,6,
5326,7,"['You\x92re right. I\x92m sorry.', 'You seem really nice.', 'You seem nice.']"
5327,0,
5327,1,
5327,2,
5327,3,
5327,4,
5327,5,
5327,6,
5327,7,
5327,8,"['Oh, thank you!', 'You seem really emotional.']"
5328,0,
5328,1,
5328,2,"[""I'm so emotional right now! I can't believe we won!""]"
5329,0,
5329,1,
5329,2,
5329,3,"[""I'm so happy for you! Congratulations on the victory!""]"
5330,0,
5330,1,
5330,2,
5330,3,
5330,4,"[""It's possible because we never give up and we always fight until the end.""]"
5331,0,
5331,1,
5331,2,
5331,3,
5331,4,
5331,5,"[""I'm not sure how it's possible, but I'm glad we won!""]"
5332,0,
5332,1,
5332,2,
5332,3,
5332,4,
5332,5,
5332,6,
5332,7,"['Alan was just unbelievable. He was like that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-...', ""It's possible because Alan is an amazing player! He's like a Bugs Bunny cartoon come to life, playing every position perfectly. Thank you for asking, it really means a lot."", ""It's great that we won, but I'm really not sure how it happened! Alan was just unbelievable out there, playing all over the field like a Bugs Bunny cartoon.""]"
5333,0,
5333,1,
5333,2,
5333,3,
5333,4,
5333,5,
5333,6,
5333,7,
5333,8,"[""I'm so happy that we won! Alan was definitely the star of the game and he really brought us all together."", ""I'm so happy that we won! Alan was amazing and really brought us all together.""]"
5334,0,
5334,1,
5334,2,
5334,3,
5334,4,
5334,5,
5334,6,
5334,7,
5334,8,
5334,9,"[""That's great! I'm really happy for you!"", ""I'm so happy for you!""]"
5335,0,
5335,1,
5335,2,
5335,3,
5335,4,
5335,5,
5335,6,
5335,7,
5335,8,
5335,9,
5335,10,"[""Oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no!\nOther: What?\nMarv: He's not- he's not- he's not like that! He's a- he's a good guy"", ""Oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no!\nOther: What?\nMarv: I mean, he's a great guy and everything, but he's not- he's not like that."", 'A bit much?', ""No, I don't think so. He's always been a great teammate and a great player."", ""No, I don't think so. He's always been a great teammate and a great friend."", ""Oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no! Not Alan! He's the best thing that's ever happened to us!"", ""Alan is the best thing that's ever happened to us."", ""Oh, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no!\nOther: What?\nMarv: He's the best thing that's ever happened to us!""]"
5336,0,
5336,1,
5336,2,
5336,3,
5336,4,
5336,5,
5336,6,
5336,7,
5336,8,
5336,9,
5336,10,
5336,11,['Maybe a little too good to be true?']
5337,0,
5337,1,
5337,2,
5337,3,
5337,4,
5337,5,
5337,6,
5337,7,
5337,8,
5337,9,
5337,10,
5337,11,
5337,12,"['You know what I think? I think that Alan is a gift from God.', ""You know what I think? I think that Alan is a great guy and an amazing softball player, but sometimes I do think he's a little too Alan."", 'You know what I think? I think that Alan is a genius, and we are all lucky to have him on our team.']"
5338,0,
5338,1,
5338,2,
5338,3,
5338,4,
5338,5,
5338,6,
5338,7,
5338,8,
5338,9,
5338,10,
5338,11,
5338,12,
5338,13,"[""You're right. You're right.""]"
5339,0,
5339,1,
5339,2,
5339,3,
5339,4,
5339,5,
5339,6,
5339,7,
5339,8,
5339,9,
5339,10,
5339,11,
5339,12,
5339,13,
5339,14,"[""You're right, it is impossible to be too Alan.""]"
5340,0,
5340,1,
5340,2,['I would love to try acting! It sounds like a lot of fun.']
5341,0,
5341,1,
5341,2,
5341,3,"[""What's wrong?""]"
5342,0,
5342,1,
5342,2,
5342,3,
5342,4,"[""I'm so happy for you! You deserve it!""]"
5343,0,
5343,1,
5343,2,
5343,3,
5343,4,
5343,5,"['Upstage is when you\x92re closer to the back of the stage and downstage is when you\x92re closer to the front.', 'Upstage is when you\x92re standing in front of the audience and downstage is when you\x92re standing behind the audience.', 'Upstage is when you\x92re farther away from the audience and downstage is when you\x92re closer to the audience.']"
5344,0,
5344,1,
5344,2,"[""I can't take it anymore! You're driving me absolutely insane!"", 'Thank you! I really appreciate it.']"
5345,0,
5345,1,
5345,2,
5345,3,
5345,4,"[""I'm sorry if I'm making you angry. I'll try to do better.""]"
5346,0,
5346,1,
5346,2,
5346,3,
5346,4,
5346,5,"[""No, I don't want to play. I'm too emotional for that."", ""Hell yeah! Let's go!"", ""No, I don't want to play. I'm just trying to watch the game.""]"
5347,0,
5347,1,
5347,2,
5347,3,
5347,4,
5347,5,
5347,6,
5347,7,"[""Games are fun.\nOther: You're right, I'm sorry. Let's play something."", 'What are you talking about?\nOther: You know, the schedule Ross made for me.\nMarv: Oh, yeah.', ""So you don't want to play?\nOther: I didn't say that."", 'What are you talking about?\nOther: You know, the schedule! The one where I have to do everything he wants me to do!', ""I'll help you.""]"
5348,0,
5348,1,
5348,2,
5348,3,
5348,4,
5348,5,
5348,6,
5348,7,
5348,8,"[""I don't know if I can do that.""]"
5349,0,
5349,1,
5349,2,
5349,3,
5349,4,
5349,5,
5349,6,
5349,7,
5349,8,
5349,9,"[""You mean like, make it more challenging?\nOther: Yeah, like, make it so I can't just sit here and drink beer and eat chips and still win.\nMarv: Okay, how about this: for every point you make, I'll take two away.\nOther: That's not challenging"", ""You mean like, make it more challenging?\nOther: Yeah, like, make it so I can't just shoot from anywhere.\nMarv: Okay, like, you have to make a layup, and then a free throw, and then a three-pointer, and then a half-court shot."", ""You mean like, make it more challenging?\nOther: Yeah, like, make it so I can't just sit here and chat with you.\nMarv: Well, how about we make it so that you have to answer a question correctly in order to move on to the next one?\nOther: Okay""]"
5350,0,
5350,1,
5350,2,
5350,3,
5350,4,
5350,5,
5350,6,
5350,7,
5350,8,
5350,9,
