Dialogue_ID,Utterance_ID,Utterance,Speaker,Emotion,Sentiment
s03_e23_c10,s03_e23_c10_u003,"Thank you, but I want to remove it Pheebs. I don't want to make it savory.",Ross Geller,Joyful,positive
s03_e23_c10,s03_e23_c10_u004,"Y'know when girls sleep with guys with weird things on their body, they tell their friends about it.",Monica Geller,Joyful,positive
s03_e23_c10,s03_e23_c10_u005,Gimme this.,Ross Geller,Scared,negative
s03_e23_c10,s03_e23_c10_u006,"Hi! Okay, don't be mad at me, but I couldn't resist.",Rachel Green,Scared,negative
s03_e23_c10,s03_e23_c10_u007,Brides magazines?,Monica Geller,Peaceful,positive
s03_e23_c10,s03_e23_c10_u008,"Yes, and I know that you'd say no if he asked you, but I'm sorry; how great would you look walking down the aisle in this Donna Carin.",Rachel Green,Peaceful,positive
s03_e23_c10,s03_e23_c10_u009,"Oh, you so would! Oh, you should get that anyway. Like for clubbing.",Phoebe Buffay,Joyful,positive
s03_e23_c10,s03_e23_c10_u010,"It is so weird, I know what I said, but uh, this morning, I was lying in bed I was, I was imagining what it would be like to say yes. I know it's a little sudden, and it's a little rushed, and it's totally not like me to do something like this, but that doesn't mean I can't. Right? I mean I'm-I'm crazy about Pete, and I know that we want the same things, and when I thought about saying yes, it made me really happy.",Monica Geller,Joyful,positive
s03_e23_c10,s03_e23_c10_u011,Oh my God.,Rachel Green,Joyful,positive
s03_e23_c10,s03_e23_c10_u012,I know. I need more pie.,Monica Geller,Sad,negative
s03_e23_c10,s03_e23_c10_u013,"Hey Mon umm, if you do get married, can I bring two guests?",Phoebe Buffay,Joyful,positive
s03_e23_c10,s03_e23_c10_u014,You didn't break up with that fireman?,Rachel Green,Neutral,neutral
s03_e23_c10,s03_e23_c10_u015,"No, that was my way of telling you. Well, it turns out he's incredibly sensitive, he keeps a journal and he paints. He even showed me charcoal drawings that he drew of me.",Phoebe Buffay,Peaceful,positive
s03_e23_c10,s03_e23_c10_u016,Wow!,Rachel Green,Joyful,positive
s03_e23_c10,s03_e23_c10_u017,"Yeah, well he'd prefer water colors, but y'know, he has easy access to a lot of charcoal.",Phoebe Buffay,Peaceful,positive
s03_e23_c10,s03_e23_c10_u018,"So then, are you going to dump Jason?",Monica Geller,Peaceful,positive
s03_e23_c10,s03_e23_c10_u019,"Well, yeah, because I have to break up with someone, and... Okay so Jason is sensitive, but now so's Vince Plus, Vince has the body y'know? So... It's really just about the math.",Phoebe Buffay,Joyful,positive
s03_e23_c12,s03_e23_c12_u002,You must be Ross.,Guru Saj,Peaceful,positive
s03_e23_c12,s03_e23_c12_u003,Hi.,Ross Geller,Neutral,neutral
s03_e23_c12,s03_e23_c12_u004,I am Guru Saj.,Guru Saj,Peaceful,positive
s03_e23_c12,s03_e23_c12_u005,"Listen, I got to tell you I've-I've never been to a guru before, so...",Ross Geller,Scared,negative
s03_e23_c12,s03_e23_c12_u006,"Well, relax. If it makes you feel better, I've attended some of the finest medical schools in Central America. Well then, let's take a look at this skin abnormality of yours. Come on, have a seat. Eeh, huh. As I suspected, it's a koondis!",Guru Saj,Joyful,positive
s03_e23_c12,s03_e23_c12_u007,What's a koondis?,Ross Geller,Scared,negative
s03_e23_c12,s03_e23_c12_u008,"I don't know, what's a koondis with you? Please, lie down! I've got a sav that oughta shrink that right up.",Guru Saj,Joyful,positive
s03_e23_c12,s03_e23_c12_u009,I guess it's worth a try.,Ross Geller,Scared,negative
s03_e23_c12,s03_e23_c12_u010,"Oh sure, we should see results-Whoa!! Clearly not the way to go!!",Guru Saj,Scared,negative
s03_e23_c12,s03_e23_c12_u011,What?! What?!,Ross Geller,Scared,negative
s03_e23_c12,s03_e23_c12_u012,We appear to have angered it.,Guru Saj,Peaceful,positive
s03_e23_c12,s03_e23_c12_u013,We?! We angered it?!,Ross Geller,Mad,negative
s03_e23_c12,s03_e23_c12_u014,"Oh, I think I see the problem. And I'm afraid we're gonna have to use a much stronger tool. Love.",Guru Saj,Peaceful,positive
s03_e23_c12,s03_e23_c12_u015,Oh God!,Ross Geller,Scared,negative
s03_e23_c12,s03_e23_c12_u016,"Ross, there is absolutely no way this is going to come off unless you start to...",Guru Saj,Powerful,positive
s03_e23_c12,s03_e23_c12_u017,Ow!!,Ross Geller,Mad,negative
s03_e23_c12,s03_e23_c12_u018,Oops.,Guru Saj,Sad,negative
s03_e23_c12,s03_e23_c12_u019,"What was, what was that?",Ross Geller,Scared,negative
s03_e23_c12,s03_e23_c12_u020,Well it's gone.,Guru Saj,Neutral,neutral
s03_e23_c12,s03_e23_c12_u021,What?! How's that?,Ross Geller,Mad,negative
s03_e23_c12,s03_e23_c12_u022,It got caught on my watch.,Guru Saj,Neutral,neutral
s03_e23_c12,s03_e23_c12_u023,Hey!,Ross Geller,Joyful,positive
s03_e23_c13,s03_e23_c13_u002,"Lights. Uh, romantic lights.",Peter Becker,Joyful,positive
s03_e23_c13,s03_e23_c13_u003,"Ooh, nice.",Monica Geller,Joyful,positive
s03_e23_c13,s03_e23_c13_u004,"So ah, there was this thing I wanted to talk to you about.",Peter Becker,Peaceful,positive
s03_e23_c13,s03_e23_c13_u005,"Oh, right! I completely forgot about that.",Monica Geller,Peaceful,positive
s03_e23_c13,s03_e23_c13_u006,"Well ah, I've been doing a lot of thinking, and I look at my life...",Peter Becker,Peaceful,positive
s03_e23_c13,s03_e23_c13_u007,Yeah?,Monica Geller,Neutral,neutral
s03_e23_c13,s03_e23_c13_u008,"And I feel like I've conquered the business world, and I feel like I've conquered the intellectual world, and now I-I have the most beautiful woman in the world.",Peter Becker,Joyful,positive
s03_e23_c13,s03_e23_c13_u009,Wow.,Monica Geller,Joyful,positive
s03_e23_c13,s03_e23_c13_u010,There's one thing missing.,Peter Becker,Powerful,positive
s03_e23_c13,s03_e23_c13_u011,What's that?,Monica Geller,Peaceful,positive
s03_e23_c13,s03_e23_c13_u012,It's time for me to conquer the physical world.,Peter Becker,Powerful,positive
s03_e23_c13,s03_e23_c13_u013,Okay.,Monica Geller,Scared,negative
s03_e23_c13,s03_e23_c13_u014,"Monica, I want to become the Ultimate Fighting Champion.",Peter Becker,Powerful,positive
s03_e23_c13,s03_e23_c13_u015,You wanna what?!,Monica Geller,Scared,negative
s03_e23_c13,s03_e23_c13_u016,"I want to become the Ultimate Fighting Champion! It's the most intense physical competition in the world, it's banned in 49 states!",Peter Becker,Powerful,positive
s03_e23_c13,s03_e23_c13_u017,What are you talking about?,Monica Geller,Scared,negative
s03_e23_c13,s03_e23_c13_u018,"Okay, my trainer, Ho Chi, is teaching me a combination of Gee Koon Doe and Brazilian street fighting, I've even had my own octagon training ring designed.",Peter Becker,Powerful,positive
s03_e23_c13,s03_e23_c13_u019,And I suppose you used a ring designer for that.,Monica Geller,Peaceful,positive
s03_e23_c13,s03_e23_c13_u020,"Yeah. Monica, I want you there in the front row when I win. I want you close enough to smell the blood. What do you think?",Peter Becker,Powerful,positive
s03_e23_c13,s03_e23_c13_u021,My parents will be so happy.,Monica Geller,Joyful,positive
s03_e23_c14,s03_e23_c14_u002,"""Crazy underwear, creepin' up my butt. Crazy underwear, always in a rut. Crazy under--wear..."" Oh No! What is he doing here? All right, just keep playing, just keep playing. You'll get through this; you'll be fine. Okay, thank you. And, as always no one talk to me after the show.",Phoebe Buffay,Scared,negative
s03_e23_c14,s03_e23_c14_u004,Hey. I was...,Jason,Scared,negative
s03_e23_c14,s03_e23_c14_u005,Hey!,Phoebe Buffay,Joyful,positive
s03_e23_c14,s03_e23_c14_u006,"I was passin' by and I saw that you were playing tonight, it's kinda cool seeing you up there.",Jason,Joyful,positive
s03_e23_c14,s03_e23_c14_u007,Whoa! Hey-hey! What's going on here? Who is this guy?,Vince,Mad,negative
s03_e23_c14,s03_e23_c14_u008,"I don't know, he just started kissing me. Get him! Get him, Vince!",Phoebe Buffay,Mad,negative
s03_e23_c14,s03_e23_c14_u009,What?!,Vince,Mad,negative
s03_e23_c14,s03_e23_c14_u010,What?!,Jason,Scared,negative
s03_e23_c14,s03_e23_c14_u011,"Yeah, okay, I've-I've been dating both of you, and it's been really horrible. 'Cause y'know it's been a lot of fun, for me. Umm, but I-I like you both, and I, and I didn't know how to chose, so... I'm sorry, I'm just, I'm terrible, I'm a terrible person. I'm terrible.",Phoebe Buffay,Scared,negative
s03_e23_c14,s03_e23_c14_u012,"Phoebe, Phoebe relax, it's okay. I mean we never said this was exclusive.",Vince,Peaceful,positive
s03_e23_c14,s03_e23_c14_u013,"Yeah, and neither did we. Give yourself a break.",Jason,Peaceful,positive
s03_e23_c14,s03_e23_c14_u014,Really?!,Phoebe Buffay,Joyful,positive
s03_e23_c14,s03_e23_c14_u015,"Yeah. I mean y'know, we haven't been going out that long. Come on, we haven't even slept together yet. Huh.",Jason,Peaceful,positive
s03_e23_c14,s03_e23_c14_u016,You haven't?,Vince,Peaceful,positive
s03_e23_c14,s03_e23_c14_u017,You have?,Jason,Peaceful,positive
s03_e23_c14,s03_e23_c14_u018,"Well, this is none of my business.",Phoebe Buffay,Peaceful,positive
s03_e23_c14,s03_e23_c14_u019,I-I can't believe this! You-you've slept with him?!,Jason,Mad,negative
s03_e23_c14,s03_e23_c14_u020,"Well, I made you a candle light dinner in the park.",Phoebe Buffay,Peaceful,positive
s03_e23_c14,s03_e23_c14_u021,"Y'know Phoebe, I'm gonna make this real easy for you.",Jason,Mad,negative
s03_e23_c14,s03_e23_c14_u022,"Well, that could've been really awkward.",Phoebe Buffay,Peaceful,positive
s03_e23_c14,s03_e23_c14_u023,You made him a candle light dinner in the park?,Vince,Mad,negative
s03_e23_c14,s03_e23_c14_u024,"Yeah, but I-I-I-I can do that for you, I'm gonna do that for you.",Phoebe Buffay,Scared,negative
s03_e23_c14,s03_e23_c14_u025,"Uh yeah, I can't believe I ever went out with somebody who would actually have an open flame in the middle of a wooden area.",Vince,Mad,negative
s03_e24_c02,s03_e24_c02_u002,"So, come on, what was the big news Pete wanted to tell you Mon?! Or should I say Mrs. Monica Becker?",Rachel Green,Joyful,positive
s03_e24_c02,s03_e24_c02_u003,"No-no-no oh, keep your name, don't take his name.",Phoebe Buffay,Scared,negative
s03_e24_c02,s03_e24_c02_u004,He didn't ask me to marry him.,Monica Geller,Sad,negative
s03_e24_c02,s03_e24_c02_u005,Ohh.,#ALL#,Sad,negative
s03_e24_c02,s03_e24_c02_u006,Well then definately don't take his name.,Phoebe Buffay,Mad,negative
s03_e24_c02,s03_e24_c02_u007,He wanted to tell me he's gonna compete is some ultimate fighting competition thingy.,Monica Geller,Sad,negative
s03_e24_c02,s03_e24_c02_u008,Pete?!,The Guys,Mad,negative
s03_e24_c02,s03_e24_c02_u009,Why?! What is it?,Rachel Green,Mad,negative
s03_e24_c02,s03_e24_c02_u010,I don't know exactly. It's-it's sorta like wrestling.,Monica Geller,Scared,negative
s03_e24_c02,s03_e24_c02_u011,Oh?!,Phoebe Buffay,Sad,negative
s03_e24_c02,s03_e24_c02_u012,"Yeah, but without the costumes.",Monica Geller,Neutral,neutral
s03_e24_c02,s03_e24_c02_u013,Oh.,Phoebe Buffay,Sad,negative
s03_e24_c02,s03_e24_c02_u014,"And it's not fake, it's totally brutal.",Joey Tribbiani,Scared,negative
s03_e24_c02,s03_e24_c02_u015,"Yeah, it's two guys in a ring, and the rules are ""There are no rules.""",Chandler Bing,Scared,negative
s03_e24_c02,s03_e24_c02_u016,"So you can like, bite, and pull people's hair and stuff?",Monica Geller,Joyful,positive
s03_e24_c02,s03_e24_c02_u017,"Yeah, anything goes, except ah, eye gouging and fish hooking.",Ross Geller,Powerful,positive
s03_e24_c02,s03_e24_c02_u018,What's fish hooking?,Monica Geller,Peaceful,positive
s03_e24_c02,s03_e24_c02_u019,"Huh, what's fish hooking... Thanks man, that would have been really hard to describe. What is that taste?",Ross Geller,Joyful,positive
s03_e24_c02,s03_e24_c02_u020,"What? My hands are totally clean, I just gave the duck a bath.",Joey Tribbiani,Joyful,positive
s03_e24_c03,s03_e24_c03_u002,"So thanks for the warm welcome. It's good to have you guys on my team, and I come to play. I hope you do too. Now, let's go out there and get 'em! Huh? And remember, there is no 'I' in team.",Doug,Joyful,positive
s03_e24_c03,s03_e24_c03_u003,"Yes, but there's two in martini, soo everybody back to my office.",Chandler Bing,Neutral,neutral
s03_e24_c03,s03_e24_c03_u004,You! Chuckles! What's your name?,Doug,Joyful,positive
s03_e24_c03,s03_e24_c03_u005,"Oh it's Bing, sir. I'm sorry , I was just ah...",Chandler Bing,Neutral,neutral
s03_e24_c03,s03_e24_c03_u006,"No-no, I heard what you said, funny. I like funny. This team is about hard work, but it's also about having fun. Good to have you aboard Bing!",Doug,Joyful,positive
s03_e24_c05,s03_e24_c05_u002,"You are iron. You are steel! Let me ask you something, how come when I call your computer support line, I have to wait an hour and a half?",Hoshi,Powerful,positive
s03_e24_c05,s03_e24_c05_u003,"I told you, we're adding new operators all the time. Could we concentrate on my training?",Peter Becker,Joyful,positive
s03_e24_c05,s03_e24_c05_u004,It's just hard when I know I have e-mail I can't get!,Hoshi,Mad,negative
s03_e24_c05,s03_e24_c05_u005,Hi!,Monica Geller,Joyful,positive
s03_e24_c05,s03_e24_c05_u006,Monica! Hi honey.,Peter Becker,Joyful,positive
s03_e24_c05,s03_e24_c05_u007,"All right, on the table.",Hoshi,Neutral,neutral
s03_e24_c05,s03_e24_c05_u008,"Hey, umm, so listen umm, my friends were telling me a little about this ah, ultimate fighting thing and it, well it sounds really dangerous. I-I don't want you to get hurt, 'cause I kinda like you.",Monica Geller,Mad,negative
s03_e24_c05,s03_e24_c05_u009,"Oh, believe me, I don't want to get hurt either. I'm being smart about this. See these guys? They're the best trainers in the world, and Hoshi here used to be a paid assassin. A house painter! He used to be a house painter.",Peter Becker,Scared,negative
s03_e24_c05,s03_e24_c05_u010,Promise me you'll be careful.,Monica Geller,Scared,negative
s03_e24_c05,s03_e24_c05_u011,I promise.,Peter Becker,Peaceful,positive
s03_e24_c05,s03_e24_c05_u012,"Hey, are we still on for tonight?",Monica Geller,Neutral,neutral
s03_e24_c05,s03_e24_c05_u013,Yeah.,Peter Becker,Neutral,neutral
s03_e24_c05,s03_e24_c05_u014,"Okay, good, 'cause umm, well maybe we could have a little workout of our own...",Monica Geller,Joyful,positive
s03_e24_c05,s03_e24_c05_u015,No! No boom-boom before big fight!,Hoshi,Mad,negative
s03_e24_c05,s03_e24_c05_u016,How 'bout just a boom?,Monica Geller,Joyful,positive
s03_e24_c06,s03_e24_c06_u002,"Well that was depressing, I think I just bought a soft pretzel from one of the kids from Fame. Ready to go to the movies?",Rachel Green,Sad,negative
s03_e24_c06,s03_e24_c06_u003,Um-hmm. Oh wait! This is Bonnie.,Phoebe Buffay,Joyful,positive
s03_e24_c06,s03_e24_c06_u004,Hi!,Bonnie,Neutral,neutral
s03_e24_c06,s03_e24_c06_u005,This is Bonnie? This is Bonnie? You're Bonnie?,Rachel Green,Joyful,positive
s03_e24_c06,s03_e24_c06_u006,I can show you an ID if you want?,Bonnie,Joyful,positive
s03_e24_c06,s03_e24_c06_u007,"Oh no, I'm sorry, you look a lot different from the last time I-I saw you.",Rachel Green,Joyful,positive
s03_e24_c06,s03_e24_c06_u008,"Oh yeah, well I just started wearing bras again.",Bonnie,Powerful,positive
s03_e24_c06,s03_e24_c06_u009,"Oh, that must be it.",Rachel Green,Neutral,neutral
s03_e24_c06,s03_e24_c06_u010,Well I hope you have fun tonight.,Phoebe Buffay,Joyful,positive
s03_e24_c06,s03_e24_c06_u011,Thanks! You too.,Bonnie,Joyful,positive
s03_e24_c06,s03_e24_c06_u014,You said she was bald.,Rachel Green,Mad,negative
s03_e24_c06,s03_e24_c06_u015,"Yeah, she was bald, she's not now.",Phoebe Buffay,Mad,negative
s03_e24_c06,s03_e24_c06_u016,How could you not tell me that she has hair?,Rachel Green,Neutral,neutral
s03_e24_c06,s03_e24_c06_u017,"I don't know, I hardly ever say that about people.",Phoebe Buffay,Neutral,neutral
s03_e24_c06,s03_e24_c06_u018,"Ohh, well, this is just perfect!",Rachel Green,Joyful,positive
s03_e24_c06,s03_e24_c06_u019,"Well I'm sorry, I thought you said it was okay.",Phoebe Buffay,Sad,negative
s03_e24_c06,s03_e24_c06_u020,"Yeah, I said what was okay when I thought she was some weird bald chick. I mean, y'know, that girl has hair got all over head!",Rachel Green,Mad,negative
s03_e24_c06,s03_e24_c06_u021,"Well, maybe it won't work out. Maybe Ross won't like her personality.",Phoebe Buffay,Sad,negative
s03_e24_c06,s03_e24_c06_u022,"Why, does she have a bad personality?",Rachel Green,Neutral,neutral
s03_e24_c06,s03_e24_c06_u023,"Oh no, Bonnie's the best!",Phoebe Buffay,Joyful,positive
s03_e24_c07,s03_e24_c07_u002,"Bing! Read your Computech proposal, a real homerun. Ooh. Barely got ya that time, get over here. Come on. Wham! Good one. That was a good one. Keep at it team.",Doug,Joyful,positive
s03_e24_c07,s03_e24_c07_u003,What is with him?,Chandler Bing,Peaceful,positive
s03_e24_c07,s03_e24_c07_u004,"With him? You're is favourite, you're his guy!",Phil,Peaceful,positive
s03_e24_c07,s03_e24_c07_u005,We never get smacked.,Stevens,Mad,negative
s03_e24_c07,s03_e24_c07_u006,"Well, that's not true, he-he smacked you once.",Chandler Bing,Peaceful,positive
s03_e24_c07,s03_e24_c07_u007,"Not on purpose, he ricocheted of you and got me.",Phil,Peaceful,positive
s03_e24_c07,s03_e24_c07_u008,"I'm telling you, I need some smacks. I got a kid starting Dartmouth in the fall.",Stevens,Scared,negative
s03_e24_c07,s03_e24_c07_u009,Dartmouth? Who went to Dartmouth? Dartmouth sucks. Did you go to Dartmouth Bing?,Doug,Powerful,positive
s03_e24_c07,s03_e24_c07_u010,No sir.,Chandler Bing,Neutral,neutral
s03_e24_c07,s03_e24_c07_u011,There you go.,Doug,Powerful,positive
s03_e24_c08,s03_e24_c08_u002,Hey!,Ross Geller,Joyful,positive
s03_e24_c08,s03_e24_c08_u003,"God Ross, what is that?",Monica Geller,Scared,negative
s03_e24_c08,s03_e24_c08_u004,"Yeah, it's the Ultimate Fighting Combo. Yeah, I saved thirty cents, plus I get to keep the cup. Yay!!",Ross Geller,Joyful,positive
s03_e24_c08,s03_e24_c08_u005,"From New York City, New York! Appearing in his Ultimate Fighting Championship debut! He's known for his confrontational business style. Ladies and Gentlemen, introducing Pete Beck-errrr!!",Announcer,Joyful,positive
s03_e24_c08,s03_e24_c08_u007,"I love you, Pete!!!",Monica Geller,Joyful,positive
s03_e24_c08,s03_e24_c08_u008,"And his opponent, from Hunnington Beach, California! He's a 300 pound street fighter, Tank Abbottttttt!!!!",Announcer,Joyful,positive
s03_e24_c08,s03_e24_c08_u010,Pete! Pete!! That guy's pretty huge!,Monica Geller,Scared,negative
s03_e24_c08,s03_e24_c08_u011,"Don't worry, Hoshi taught me how to use an opponent's strength and weight against him.",Peter Becker,Powerful,positive
s03_e24_c08,s03_e24_c08_u012,"Well, then that guy is in serious, serious trouble.",Ross Geller,Joyful,positive
s03_e24_c08,s03_e24_c08_u014,All right! You go get him! Let's go!,Ross Geller,Joyful,positive
s03_e24_c08,s03_e24_c08_u015,"Here we go gentlemen, here we go! Are you ready? Are you ready? Let's get it on!!",Referee,Joyful,positive
s03_e24_c08,s03_e24_c08_u017,Uh-oh.,Peter Becker,Scared,negative
s03_e24_c09,s03_e24_c09_u002,Hey! It's me. Mon-i-ca! Can I just tell you how proud I am of you.,Monica Geller,Joyful,positive
s03_e24_c09,s03_e24_c09_u003,"It would be nice after hearing 20,000 people chant ""You suck!""",Peter Becker,Peaceful,positive
s03_e24_c09,s03_e24_c09_u004,"I mean I-I thought you were nuts at first, but you-you did it. And now you can just look back at this thing with no regrets.",Monica Geller,Mad,negative
s03_e24_c09,s03_e24_c09_u005,"What, look back?",Peter Becker,Peaceful,positive
s03_e24_c09,s03_e24_c09_u006,"Well, you're not gonna get going are you?",Monica Geller,Powerful,positive
s03_e24_c09,s03_e24_c09_u007,Well let me ask you a question. Am I the Ultimate Fighting Champion?,Peter Becker,Peaceful,positive
s03_e24_c09,s03_e24_c09_u008,"Well, no. But...",Monica Geller,Neutral,neutral
s03_e24_c09,s03_e24_c09_u009,Well I'm not gonna stop until I'm the Ultimate Fighting Champion.,Peter Becker,Powerful,positive
s03_e24_c09,s03_e24_c09_u010,That guy stood on your neck until you passed out!,Monica Geller,Scared,negative
s03_e24_c09,s03_e24_c09_u011,"Let me tell you a story. When I set out to create Moss 865, do you think it just happened overnight? No. There was Moss 1, that burnt down my Dad's garage, there was Moss 2 that would only schedule appointments in January, and 862 others that I learned from, just like I learned from this fight, never to let a guy stand on my neck.",Peter Becker,Powerful,positive
s03_e24_c09,s03_e24_c09_u012,You didn't know that already?,Monica Geller,Neutral,neutral
s03_e24_c09,s03_e24_c09_u013,"Look, I'm gonna get better. Okay? I promise you.",Peter Becker,Powerful,positive
s03_e24_c09,s03_e24_c09_u014,"Okay, just get a lot better. Fast.",Monica Geller,Powerful,positive
s03_e24_c09,s03_e24_c09_u015,"Oh, one other thing. Hoshi thinks that you being ringside may have affected my concentration.",Peter Becker,Sad,negative
s03_e24_c09,s03_e24_c09_u016,Yeah. That-that was the problem.,Monica Geller,Mad,negative
s03_e24_c10,s03_e24_c10_u002,Hey.,Monica Geller,Joyful,positive
s03_e24_c10,s03_e24_c10_u003,Hey! How long until Pete's fight?,Ross Geller,Peaceful,positive
s03_e24_c10,s03_e24_c10_u004,"Oh, about five minutes. Right now they're interviewing his opponent. Apparently he trains by going to Iran and pulling the arms off thieves.",Monica Geller,Neutral,neutral
s03_e24_c10,s03_e24_c10_u005,Hot dog?,Ross Geller,Neutral,neutral
s03_e24_c10,s03_e24_c10_u006,"Four, please. I'm really nervous. Thank you.",Monica Geller,Neutral,neutral
s03_e24_c10,s03_e24_c10_u007,"So Ross, how umm, how did it go with Bonnie?",Phoebe Buffay,Neutral,neutral
s03_e24_c10,s03_e24_c10_u008,"What? Oh! I gotta tell you, I-I wasn't expecting to like her at all, I mean I actually wasn't expecting to like anyone right now, but she's really terrific.",Ross Geller,Joyful,positive
s03_e24_c10,s03_e24_c10_u009,"Ohh, that's too bad!",Phoebe Buffay,Sad,negative
s03_e24_c10,s03_e24_c10_u010,"No, I-I'm saying I liked her.",Ross Geller,Scared,negative
s03_e24_c10,s03_e24_c10_u011,"Yeah, y'know what, there are other fish in the sea.",Phoebe Buffay,Joyful,positive
s03_e24_c10,s03_e24_c10_u012,"Pheebs, I think she's great. Okay? We're going out again.",Ross Geller,Joyful,positive
s03_e24_c10,s03_e24_c10_u013,"Okay, I hear you! Are you capable of talking about any thing else?",Phoebe Buffay,Peaceful,positive
s03_e24_c10,s03_e24_c10_u014,Hey! Which one's my turkey burger?,Chandler Bing,Powerful,positive
s03_e24_c10,s03_e24_c10_u015,"Ahh, the one next to my foot. Sorry.",Ross Geller,Peaceful,positive
s03_e24_c10,s03_e24_c10_u016,"Hey, the fight's starting!",Joey Tribbiani,Joyful,positive
s03_e24_c10,s03_e24_c10_u017,"Okay, we'll be right in. So ah, did your boss try to slap you again today?",Ross Geller,Neutral,neutral
s03_e24_c10,s03_e24_c10_u018,"Nine times! Okay, I had to put on lotion! But, it's gonna be okay, because as of tomorrow I'm conducting an experiment, and if all goes as planned, my butt will be smack free.",Chandler Bing,Joyful,positive
s03_e24_c10,s03_e24_c10_u019,Fight's over!,Joey Tribbiani,Mad,negative
s03_e24_c11,s03_e24_c11_u002,"Excuse me, Doug? Hey there sports fan!!",Chandler Bing,Joyful,positive
s03_e24_c11,s03_e24_c11_u003,Bing! You got those numbers for me?,Doug,Joyful,positive
s03_e24_c11,s03_e24_c11_u004,"No, I ah, I didn't do them.",Chandler Bing,Neutral,neutral
s03_e24_c11,s03_e24_c11_u005,"Oh, you forgot?",Doug,Sad,negative
s03_e24_c11,s03_e24_c11_u006,"No, no I just ah, didn't do them. Instead, I ah, hung out with a couple of friends and had a couple of beers so I certainly don't deserve any praise, verbal or otherwise.",Chandler Bing,Joyful,positive
s03_e24_c11,s03_e24_c11_u007,"Well, I got tanked myself last night. Pretty dicey drive home, Tapanzi Bridge never looked smaller. That's okay, you're still my number one guy! Bing!",Doug,Joyful,positive
s03_e24_c11,s03_e24_c11_u008,Doug!!,Chandler Bing,Mad,negative
s03_e24_c11,s03_e24_c11_u009,Hmm.,Doug,Neutral,neutral
s03_e24_c11,s03_e24_c11_u010,I'm a little bit uncomfortable with the that way you express yourself.,Chandler Bing,Mad,negative
s03_e24_c11,s03_e24_c11_u011,"Oh, is it the swearing? I mean is it the constant swearing? Because I gotta tell ya, if it is, you can just... kiss my ass!",Doug,Mad,negative
s03_e24_c11,s03_e24_c11_u012,"No, no. It-it's not about the swearing, it's more about ah, the way, that you ah, occasionally, concentrate, your enthusiasm on my buttock.",Chandler Bing,Scared,negative
s03_e24_c11,s03_e24_c11_u013,Oh?,Doug,Neutral,neutral
s03_e24_c11,s03_e24_c11_u014,"Oh, and don't get me wrong, I appreciate the sentiment. It's just that I, I have a rather, sensitive posterior, and ah, besides, it's making all the other guys jealous.",Chandler Bing,Neutral,neutral
s03_e24_c11,s03_e24_c11_u015,"Well, say no more. Y'know it takes guts to bring this up. Bing! You're okay.",Doug,Joyful,positive
s03_e24_c11,s03_e24_c11_u016,Okay.,Chandler Bing,Neutral,neutral
s03_e24_c11,s03_e24_c11_u017,Ha! Ahhhhhhh!,Doug,Joyful,positive
s03_e24_c11,s03_e24_c11_u018,Ahhhhh!,Chandler Bing,Mad,negative
s03_e24_c12,s03_e24_c12_u002,"Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain?",Phoebe Buffay,Mad,negative
s03_e24_c12,s03_e24_c12_u003,"Oh my God! Phoebe look, it's Ross and that girl.",Rachel Green,Mad,negative
s03_e24_c12,s03_e24_c12_u005,No! No! Look at that! It's a line of ants! They're working as a team!,Phoebe Buffay,Powerful,positive
s03_e24_c12,s03_e24_c12_u006,Phoebe!,Rachel Green,Neutral,neutral
s03_e24_c12,s03_e24_c12_u007,"Right, oh yeah. Wow, oh, it looks like Ross is breaking up with her. Uff, I hope he lets her down easy. Let's go.",Phoebe Buffay,Neutral,neutral
s03_e24_c12,s03_e24_c12_u008,"Come on Phoebe, look at that! They are not breaking up, look at them. Okay that's, you know what that is? That is a, that is a second date, that's what that is! Look at that, she just put her hand on his thigh...",Rachel Green,Neutral,neutral
s03_e24_c12,s03_e24_c12_u009,"Oh no! That really is nothing, she is very sexually aggressive.",Phoebe Buffay,Neutral,neutral
s03_e24_c12,s03_e24_c12_u010,"Ohh! Phoebe, this is all your fault! Now he loves her, he's gonna marry her, and this is all your fault.",Rachel Green,Mad,negative
s03_e24_c12,s03_e24_c12_u011,You said it was okay!,Phoebe Buffay,Mad,negative
s03_e24_c12,s03_e24_c12_u012,You said she was bald!!,Rachel Green,Mad,negative
s03_e24_c12,s03_e24_c12_u013,What?! What-what-what-what-what?!!,Phoebe Buffay,Mad,negative
s03_e24_c12,s03_e24_c12_u014,"Phoebe, we can't, we just can't just let it happen! Okay, we have to do something! We have to break them up! Okay? Just go in there and like, shave her head! You owe me one bald girl!!",Rachel Green,Mad,negative
s03_e24_c12,s03_e24_c12_u015,"Okay, first of all, breathe. Second of all, I don't get it. Aren't you the one that decided that you didn't want to be with Ross?",Phoebe Buffay,Peaceful,positive
s03_e24_c12,s03_e24_c12_u016,Yes.,Rachel Green,Neutral,neutral
s03_e24_c12,s03_e24_c12_u017,Well isn't he your friend? Don't you want him to be happy?,Phoebe Buffay,Peaceful,positive
s03_e24_c12,s03_e24_c12_u018,Yes.,Rachel Green,Sad,negative
s03_e24_c12,s03_e24_c12_u019,So?,Phoebe Buffay,Neutral,neutral
